# BUSCO version is: 5.6.1 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
34069at4891	Complete	ptg000015l	180892	181518	+	185.6	160	https://v10-1.orthodb.org/?query=34069at4891	Ribosome recycling factor
34109at4891	Complete	ptg000011l	744440	742992	-	215.8	214	https://v10-1.orthodb.org/?query=34109at4891	GRIP-related Arf-binding domain
34113at4891	Complete	ptg000005l	34674	33358	-	425.6	343	https://v10-1.orthodb.org/?query=34113at4891	RNA polymerase II-associated protein 1, C-terminal
34138at4891	Complete	ptg000011l	755302	756120	+	149.2	165	https://v10-1.orthodb.org/?query=34138at4891	Domain of unknown function DUF2407 C-terminal
34147at4891	Complete	ptg000006l	165038	166216	+	199.9	253	https://v10-1.orthodb.org/?query=34147at4891	Mitochondrial biogenesis protein AIM24
34170at4891	Complete	ptg000005l	452139	452845	+	186.9	129	https://v10-1.orthodb.org/?query=34170at4891	HIT-like domain
34188at4891	Complete	ptg000003l	789291	788578	-	103.8	145	https://v10-1.orthodb.org/?query=34188at4891	Leucine-rich repeat
34235at4891	Complete	ptg000011l	776380	777000	+	162.8	138	https://v10-1.orthodb.org/?query=34235at4891	Dihydrofolate reductase
34291at4891	Complete	ptg000014l	513446	514183	+	184.1	159	https://v10-1.orthodb.org/?query=34291at4891	NAD(P)H-hydrate epimerase
34294at4891	Complete	ptg000010l	279332	280621	+	75.4	85	https://v10-1.orthodb.org/?query=34294at4891	CAP Gly-rich domain
34307at4891	Complete	ptg000010l	286067	286471	+	187.2	119	https://v10-1.orthodb.org/?query=34307at4891	Peptide methionine sulfoxide reductase
34318at4891	Complete	ptg000008l	459541	460014	+	140.6	124	https://v10-1.orthodb.org/?query=34318at4891	54S ribosomal protein L25
34341at4891	Complete	ptg000003l	329861	331042	+	228.2	205	https://v10-1.orthodb.org/?query=34341at4891	MRG
34345at4891	Complete	ptg000015l	354368	355057	+	234.5	133	https://v10-1.orthodb.org/?query=34345at4891	MIP18 family-like
34378at4891	Complete	ptg000005l	526679	525723	-	224.2	216	https://v10-1.orthodb.org/?query=34378at4891	Zinc finger, RING-type
34416at4891	Complete	ptg000007l	637517	636867	-	215.2	157	https://v10-1.orthodb.org/?query=34416at4891	Vesicle transport v-SNARE, N-terminal
34449at4891	Complete	ptg000008l	367455	369044	+	215.7	199	https://v10-1.orthodb.org/?query=34449at4891	Nucleoporin Nup54, alpha-helical domain
34458at4891	Complete	ptg000008l	727991	728356	+	155.9	86	https://v10-1.orthodb.org/?query=34458at4891	DNA-directed RNA polymerase subunit
34467at4891	Complete	ptg000013l	396628	396095	-	206.7	131	https://v10-1.orthodb.org/?query=34467at4891	Actin-related protein 2/3 complex subunit 3
34470at4891	Complete	ptg000002l	367420	366857	-	220.8	147	https://v10-1.orthodb.org/?query=34470at4891	Inorganic phosphate transport PHO88
34512at4891	Complete	ptg000011l	78478	79029	+	200.8	127	https://v10-1.orthodb.org/?query=34512at4891	Uncharacterised protein family UPF0220
34514at4891	Complete	ptg000005l	589801	590355	+	144.2	112	https://v10-1.orthodb.org/?query=34514at4891	Riboflavin kinase
34531at4891	Complete	ptg000005l	791692	791030	-	202.1	164	https://v10-1.orthodb.org/?query=34531at4891	Methyltransferase small domain
34547at4891	Complete	ptg000011l	401295	402155	+	214.0	181	https://v10-1.orthodb.org/?query=34547at4891	SNARE
34586at4891	Complete	ptg000005l	1062580	1062140	-	178.5	117	https://v10-1.orthodb.org/?query=34586at4891	ATP synthase, F1 complex, delta/epsilon subunit
34589at4891	Complete	ptg000017l	590833	590233	-	257.3	149	https://v10-1.orthodb.org/?query=34589at4891	EF-hand domain
34595at4891	Complete	ptg000005l	236734	237360	+	231.8	165	https://v10-1.orthodb.org/?query=34595at4891	Formyl transferase, N-terminal
34600at4891	Complete	ptg000011l	472859	473548	+	180.2	116	https://v10-1.orthodb.org/?query=34600at4891	Zinc finger C2H2 superfamily
34687at4891	Complete	ptg000006l	565549	565995	+	192.7	114	https://v10-1.orthodb.org/?query=34687at4891	LSM domain, eukaryotic/archaea-type
34715at4891	Complete	ptg000002l	89719	87686	-	210.1	221	https://v10-1.orthodb.org/?query=34715at4891	Maintenance of telomere capping protein 4
34739at4891	Complete	ptg000008l	208532	209755	+	259.3	194	https://v10-1.orthodb.org/?query=34739at4891	Peripheral subunit-binding domain
34763at4891	Complete	ptg000009l	239193	238750	-	202.7	118	https://v10-1.orthodb.org/?query=34763at4891	Erg28
34789at4891	Complete	ptg000006l	443727	444452	+	79.6	111	https://v10-1.orthodb.org/?query=34789at4891	Mitochondrial peculiar membrane protein 1
34811at4891	Complete	ptg000008l	189036	188593	-	104.1	96	https://v10-1.orthodb.org/?query=34811at4891	Rhodanese-like domain
34813at4891	Complete	ptg000005l	1440412	1439892	-	189.3	132	https://v10-1.orthodb.org/?query=34813at4891	D-aminoacyl-tRNA deacylase
34824at4891	Complete	ptg000005l	970751	971080	+	139.0	76	https://v10-1.orthodb.org/?query=34824at4891	DNA-directed RNA polymerase subunit
34835at4891	Complete	ptg000017l	244485	243688	-	162.2	164	https://v10-1.orthodb.org/?query=34835at4891	F-actin-capping protein subunit alpha
34839at4891	Complete	ptg000011l	708006	707149	-	158.4	117	https://v10-1.orthodb.org/?query=34839at4891	Transcription factor IIA, alpha/beta subunit
34849at4891	Complete	ptg000011l	873147	872695	-	200.3	124	https://v10-1.orthodb.org/?query=34849at4891	Multiprotein-bridging factor 1
34895at4891	Complete	ptg000010l	321214	320312	-	343.4	222	https://v10-1.orthodb.org/?query=34895at4891	MT-A70-like
34901at4891	Complete	ptg000003l	142890	143888	+	290.4	197	https://v10-1.orthodb.org/?query=34901at4891	Transcription factor IIS, N-terminal
34922at4891	Complete	ptg000014l	83166	83573	+	195.7	103	https://v10-1.orthodb.org/?query=34922at4891	Ribosomal protein S12, bacterial-type
34959at4891	Complete	ptg000001l	189754	188465	-	225.9	205	https://v10-1.orthodb.org/?query=34959at4891	Pheromone alpha factor receptor
35014at4891	Complete	ptg000015l	64580	63441	-	101.2	98	https://v10-1.orthodb.org/?query=35014at4891	Transcription factor Opi1
35020at4891	Complete	ptg000005l	247863	247174	-	231.0	156	https://v10-1.orthodb.org/?query=35020at4891	Ribosomal protein L23/L15e core domain superfamily
35036at4891	Complete	ptg000005l	900747	901580	+	264.2	225	https://v10-1.orthodb.org/?query=35036at4891	Nucleolar, Nop52
35040at4891	Complete	ptg000011l	639787	638867	-	198.7	200	https://v10-1.orthodb.org/?query=35040at4891	Tetratricopeptide-like helical domain superfamily
35061at4891	Complete	ptg000009l	303628	304014	+	223.8	106	https://v10-1.orthodb.org/?query=35061at4891	Vacuolar transporter chaperone 1
35062at4891	Complete	ptg000009l	103151	103528	+	189.1	99	https://v10-1.orthodb.org/?query=35062at4891	Ribosomal protein L7Ae/L30e/S12e/Gadd45
35082at4891	Complete	ptg000006l	128455	127673	-	233.8	199	https://v10-1.orthodb.org/?query=35082at4891	Manganese/iron superoxide dismutase, C-terminal
35083at4891	Complete	ptg000005l	329330	330178	+	237.8	218	https://v10-1.orthodb.org/?query=35083at4891	Protein BCP1
35117at4891	Complete	ptg000003l	262681	262235	-	223.1	131	https://v10-1.orthodb.org/?query=35117at4891	Cytosine deaminase
35136at4891	Complete	ptg000002l	315209	314862	-	193.0	91	https://v10-1.orthodb.org/?query=35136at4891	Cyclin-dependent kinases regulatory subunit
35139at4891	Complete	ptg000014l	70152	69751	-	163.2	109	https://v10-1.orthodb.org/?query=35139at4891	Multifunctional methyltransferase subunit Trm112
35160at4891	Complete	ptg000017l	108028	108492	+	247.1	146	https://v10-1.orthodb.org/?query=35160at4891	Mitochondrial import protein Pam17
35165at4891	Complete	ptg000004l	246869	247417	+	155.5	128	https://v10-1.orthodb.org/?query=35165at4891	Signal peptidase subunit 3
35193at4891	Complete	ptg000003l	685076	684147	-	291.3	203	https://v10-1.orthodb.org/?query=35193at4891	RNA cap guanine-N2 methyltransferase
35210at4891	Complete	ptg000009l	57326	55155	-	377.1	488	https://v10-1.orthodb.org/?query=35210at4891	-alpha-acetyltransferase 35, NatC auxiliary subunit
35216at4891	Complete	ptg000011l	248566	248141	-	217.0	122	https://v10-1.orthodb.org/?query=35216at4891	Ribosomal protein S19 conserved site
35223at4891	Complete	ptg000009l	255168	254824	-	117.3	77	https://v10-1.orthodb.org/?query=35223at4891	Ribosomal protein S18
35318at4891	Complete	ptg000017l	543146	542733	-	116.8	99	https://v10-1.orthodb.org/?query=35318at4891	Ribosomal protein L14P
35328at4891	Complete	ptg000004l	151780	151277	-	155.8	97	https://v10-1.orthodb.org/?query=35328at4891	Mitochondrial import inner membrane translocase subunit TIM14
35333at4891	Complete	ptg000008l	1051419	1051964	+	140.4	101	https://v10-1.orthodb.org/?query=35333at4891	ER membrane protein complex subunit 4
35367at4891	Complete	ptg000009l	140968	140126	-	163.6	131	https://v10-1.orthodb.org/?query=35367at4891	Basic-leucine zipper domain
35426at4891	Complete	ptg000005l	1132041	1132955	+	144.1	155	https://v10-1.orthodb.org/?query=35426at4891	Phosphoadenosine phosphosulphate reductase
35427at4891	Complete	ptg000007l	876249	877064	+	127.8	173	https://v10-1.orthodb.org/?query=35427at4891	Elongator complex protein 6
35459at4891	Complete	ptg000007l	721351	721737	+	169.6	104	https://v10-1.orthodb.org/?query=35459at4891	Transcription initiation factor TAFII31
35478at4891	Complete	ptg000005l	905044	905640	+	248.2	164	https://v10-1.orthodb.org/?query=35478at4891	Golgi apparatus membrane protein TVP23
35504at4891	Complete	ptg000011l	1024088	1023660	-	201.3	122	https://v10-1.orthodb.org/?query=35504at4891	Ribosomal protein L7Ae/L30e/S12e/Gadd45
35506at4891	Complete	ptg000017l	94550	94128	-	129.1	90	https://v10-1.orthodb.org/?query=35506at4891	Uncharacterised protein family UPF0538
35513at4891	Complete	ptg000011l	191550	191978	+	182.0	107	https://v10-1.orthodb.org/?query=35513at4891	Succinate dehydrogenase assembly factor 2, mitochondrial
35518at4891	Complete	ptg000012l	169864	170316	+	165.6	111	https://v10-1.orthodb.org/?query=35518at4891	Glycine cleavage system H protein
35584at4891	Complete	ptg000006l	191481	191107	-	183.9	100	https://v10-1.orthodb.org/?query=35584at4891	DNA-directed RNA polymerase subunit
35588at4891	Complete	ptg000015l	206471	206902	+	202.3	104	https://v10-1.orthodb.org/?query=35588at4891	Cytochrome c oxidase, subunit Va/VI
35656at4891	Complete	ptg000008l	791853	790896	-	231.8	127	https://v10-1.orthodb.org/?query=35656at4891	Ribosomal protein L18e/L15P
35669at4891	Complete	ptg000002l	438291	438998	+	119.9	121	https://v10-1.orthodb.org/?query=35669at4891	UDP-N-acetylglucosamine transferase subunit ALG14
35670at4891	Complete	ptg000004l	72900	73649	+	238.6	117	https://v10-1.orthodb.org/?query=35670at4891	FeS cluster insertion, C-terminal, conserved site
35699at4891	Complete	ptg000015l	501866	500700	-	219.9	245	https://v10-1.orthodb.org/?query=35699at4891	DHHA2 domain
35750at4891	Complete	ptg000011l	317058	316699	-	187.8	108	https://v10-1.orthodb.org/?query=35750at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
35760at4891	Complete	ptg000007l	767731	767273	-	238.3	123	https://v10-1.orthodb.org/?query=35760at4891	Translation initiation factor 1A (eIF-1A)
35771at4891	Complete	ptg000010l	224861	224505	-	135.7	96	https://v10-1.orthodb.org/?query=35771at4891	Zinc-binding ribosomal protein
35787at4891	Complete	ptg000008l	55776	56468	+	132.3	130	https://v10-1.orthodb.org/?query=35787at4891	rRNA-processing protein EFG1
35796at4891	Complete	ptg000007l	810206	811087	+	164.0	145	https://v10-1.orthodb.org/?query=35796at4891	N-acetylglucosaminyl phosphatidylinositol deacetylase-related
35823at4891	Complete	ptg000002l	71701	72060	+	160.7	96	https://v10-1.orthodb.org/?query=35823at4891	Succinate dehydrogenase assembly factor 4
35842at4891	Complete	ptg000003l	385544	386233	+	209.7	170	https://v10-1.orthodb.org/?query=35842at4891	Winged helix-like DNA-binding domain superfamily
35844at4891	Complete	ptg000017l	488115	488507	+	123.1	91	https://v10-1.orthodb.org/?query=35844at4891	Ribosomal protein L31, mitochondrial
35877at4891	Complete	ptg000008l	597061	598173	+	256.1	219	https://v10-1.orthodb.org/?query=35877at4891	Winged helix-like DNA-binding domain superfamily
35904at4891	Complete	ptg000011l	520193	520945	+	149.9	117	https://v10-1.orthodb.org/?query=35904at4891	SNARE
35907at4891	Complete	ptg000005l	554120	555589	+	382.2	369	https://v10-1.orthodb.org/?query=35907at4891	Ribosomal lysine N-methyltransferase 4
35912at4891	Complete	ptg000011l	287063	286008	-	262.3	205	https://v10-1.orthodb.org/?query=35912at4891	SNARE
35931at4891	Complete	ptg000008l	756013	756411	+	191.6	110	https://v10-1.orthodb.org/?query=35931at4891	Ubiquitin-conjugating enzyme E2
35950at4891	Complete	ptg000011l	560673	560014	-	289.7	160	https://v10-1.orthodb.org/?query=35950at4891	Ubiquinone biosynthesis protein Coq7
35981at4891	Complete	ptg000004l	225788	225321	-	114.4	103	https://v10-1.orthodb.org/?query=35981at4891	Uncharacterized membrane protein
36033at4891	Complete	ptg000016l	290473	289361	-	308.7	278	https://v10-1.orthodb.org/?query=36033at4891	Mitotic exit network interactor 1
36106at4891	Complete	ptg000011l	71241	71603	+	144.0	71	https://v10-1.orthodb.org/?query=36106at4891	Zinc finger, RING-type
36113at4891	Complete	ptg000011l	553644	553279	-	155.2	102	https://v10-1.orthodb.org/?query=36113at4891	Profilin
36167at4891	Complete	ptg000014l	592298	591546	-	232.9	189	https://v10-1.orthodb.org/?query=36167at4891	Nucleosome assembly protein (NAP)
36168at4891	Complete	ptg000013l	74221	73427	-	244.6	191	https://v10-1.orthodb.org/?query=36168at4891	Eukaryotic translation initiation factor 3-like domain superfamily
36186at4891	Complete	ptg000005l	1233185	1232082	-	239.6	221	https://v10-1.orthodb.org/?query=36186at4891	Nse4/EID family
36195at4891	Complete	ptg000016l	111502	110876	-	216.6	142	https://v10-1.orthodb.org/?query=36195at4891	Thioredoxin domain
36239at4891	Complete	ptg000005l	899458	900552	+	119.7	183	https://v10-1.orthodb.org/?query=36239at4891	Zinc finger, CCHC-type
36248at4891	Complete	ptg000014l	301322	301750	+	161.2	96	https://v10-1.orthodb.org/?query=36248at4891	Ribosomal protein S13
36258at4891	Complete	ptg000016l	81493	81110	-	150.7	101	https://v10-1.orthodb.org/?query=36258at4891	RNA-binding domain superfamily
36316at4891	Complete	ptg000005l	1072151	1071657	-	106.9	68	https://v10-1.orthodb.org/?query=36316at4891	Zinc finger, RING/FYVE/PHD-type
36328at4891	Complete	ptg000008l	644947	645573	+	131.0	118	https://v10-1.orthodb.org/?query=36328at4891	WRB/Get1 family
36350at4891	Complete	ptg000003l	711591	711136	-	197.5	108	https://v10-1.orthodb.org/?query=36350at4891	Cytochrome b5-like heme/steroid binding domain
36374at4891	Complete	ptg000009l	83811	82618	-	299.8	221	https://v10-1.orthodb.org/?query=36374at4891	XPC-binding domain
36407at4891	Complete	ptg000014l	666962	665007	-	447.4	412	https://v10-1.orthodb.org/?query=36407at4891	Plasma membrane fusion protein PRM1
36448at4891	Complete	ptg000005l	1407142	1406480	-	220.8	164	https://v10-1.orthodb.org/?query=36448at4891	Ribosomal protein L10P
36485at4891	Complete	ptg000008l	643153	643704	+	194.9	154	https://v10-1.orthodb.org/?query=36485at4891	Co-chaperone Hsc20
36486at4891	Complete	ptg000008l	559178	558547	-	230.2	131	https://v10-1.orthodb.org/?query=36486at4891	Sulfhydryl oxidase
36529at4891	Complete	ptg000007l	394238	393576	-	199.5	160	https://v10-1.orthodb.org/?query=36529at4891	Snf7 family
36572at4891	Complete	ptg000017l	236301	236684	+	137.0	91	https://v10-1.orthodb.org/?query=36572at4891	Ribosomal protein S6
36573at4891	Complete	ptg000009l	71070	71483	+	131.1	85	https://v10-1.orthodb.org/?query=36573at4891	Vps72/YL1, C-terminal
36583at4891	Complete	ptg000008l	727731	727150	-	175.6	112	https://v10-1.orthodb.org/?query=36583at4891	Ribosomal protein L7/L12
36627at4891	Complete	ptg000011l	836795	837274	+	123.8	120	https://v10-1.orthodb.org/?query=36627at4891	Cap-associated protein CAF20
36646at4891	Complete	ptg000017l	313634	312963	-	260.8	188	https://v10-1.orthodb.org/?query=36646at4891	Snf7 family
36650at4891	Complete	ptg000015l	72534	72896	+	165.2	93	https://v10-1.orthodb.org/?query=36650at4891	Ribosomal protein S10
36716at4891	Complete	ptg000002l	91589	91176	-	222.5	129	https://v10-1.orthodb.org/?query=36716at4891	dUTPase-like
36731at4891	Complete	ptg000011l	121653	120994	-	199.9	167	https://v10-1.orthodb.org/?query=36731at4891	Phosphotransferase KptA/Tpt1
36787at4891	Complete	ptg000003l	69171	69515	+	150.8	94	https://v10-1.orthodb.org/?query=36787at4891	Ribosomal protein S14
36796at4891	Complete	ptg000009l	173320	173694	+	202.6	111	https://v10-1.orthodb.org/?query=36796at4891	Nuclear transport factor 2
36811at4891	Complete	ptg000014l	365027	364704	-	166.9	89	https://v10-1.orthodb.org/?query=36811at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
36821at4891	Complete	ptg000003l	866135	866527	+	246.2	117	https://v10-1.orthodb.org/?query=36821at4891	2Fe-2S ferredoxin-like superfamily
36839at4891	Complete	ptg000017l	401927	400596	-	184.3	253	https://v10-1.orthodb.org/?query=36839at4891	Smr domain
36879at4891	Complete	ptg000008l	575504	575857	+	160.2	87	https://v10-1.orthodb.org/?query=36879at4891	ATPase, V1 complex, subunit F
36882at4891	Complete	ptg000011l	81692	82105	+	261.1	135	https://v10-1.orthodb.org/?query=36882at4891	Ribosomal protein L23/L15e core domain superfamily
36885at4891	Complete	ptg000009l	101979	102455	+	241.6	133	https://v10-1.orthodb.org/?query=36885at4891	V-ATPase proteolipid subunit
36899at4891	Complete	ptg000003l	292833	293420	+	234.9	155	https://v10-1.orthodb.org/?query=36899at4891	Sulfhydryl oxidase
36968at4891	Complete	ptg000005l	1471745	1472236	+	127.2	85	https://v10-1.orthodb.org/?query=36968at4891	Signal transduction histidine kinase, phosphotransfer (Hpt) domain
36972at4891	Complete	ptg000009l	400064	399045	-	339.2	241	https://v10-1.orthodb.org/?query=36972at4891	SH3 domain
36980at4891	Complete	ptg000007l	772993	773415	+	106.8	109	https://v10-1.orthodb.org/?query=36980at4891	Histone deacetylase complex subunit SAP30/SAP30-like
37011at4891	Complete	ptg000005l	265503	264358	-	260.1	181	https://v10-1.orthodb.org/?query=37011at4891	Mitochondrial distribution and morphology family 33, fungi
37075at4891	Complete	ptg000008l	47821	48594	+	213.8	161	https://v10-1.orthodb.org/?query=37075at4891	Cytidyltransferase-like domain
37089at4891	Duplicated	ptg000013l	466108	465421	-	198.1	103	https://v10-1.orthodb.org/?query=37089at4891	Ribosomal protein L31e
37089at4891	Duplicated	ptg000005l	1183425	1182666	-	197.8	103	https://v10-1.orthodb.org/?query=37089at4891	Ribosomal protein L31e
